SwallowID,address,latitude,longitude
9032,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9033,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9034,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9035,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9036,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9037,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9039,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9040,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9041,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9042,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9060,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9062,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9063,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9065,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9066,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9067,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9068,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9069,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9070,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9071,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9073,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9074,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9075,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9080,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9081,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9084,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9085,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9086,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9087,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9090,"211 East Georgia Street, Vancouver, BC, V6A 1Z6",49.27881,-123.09930
9091,"211 East Georgia Street, Vancouver, BC, V6A 1Z6",49.27881,-123.09930
9092,"211 East Georgia Street, Vancouver, BC, V6A 1Z6",49.27881,-123.09930
9094,"211 East Georgia Street, Vancouver, BC, V6A 1Z6",49.27881,-123.09930
9095,"211 East Georgia Street, Vancouver, BC, V6A 1Z6",49.27881,-123.09930
9096,"211 East Georgia Street, Vancouver, BC, V6A 1Z6",49.27881,-123.09930
9097,"211 East Georgia Street, Vancouver, BC, V6A 1Z6",49.27881,-123.09930
9098,"211 East Georgia Street, Vancouver, BC, V6A 1Z6",49.27881,-123.09930
9099,"211 East Georgia Street, Vancouver, BC, V6A 1Z6",49.27881,-123.09930
9100,"211 East Georgia Street, Vancouver, BC, V6A 1Z6",49.27881,-123.09930
9101,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9102,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9103,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9104,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9105,"211 East Georgia Street, Vancouver, BC, V6A 1Z6",49.27881,-123.09930
9106,"211 East Georgia Street, Vancouver, BC, V6A 1Z6",49.27881,-123.09930
9109,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9110,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9111,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9112,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9113,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9114,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9115,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9117,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9118,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9119,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9120,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9121,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9122,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9124,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9125,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9126,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9127,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9129,"1302, 4 St SW, Calgary, AB, T2R 0X8",51.04049,-114.07151
9249,"319, Queenston St, Winnipeg, MB, R3N 0W9",49.8686,-97.1869
9251,"319, Queenston St, Winnipeg, MB, R3N 0W9",49.8686,-97.1869
9252,"319, Queenston St, Winnipeg, MB, R3N 0W9",49.8686,-97.1869
9253,"319, Queenston St, Winnipeg, MB, R3N 0W9",49.8686,-97.1869
9254,"319, Queenston St, Winnipeg, MB, R3N 0W9",49.8686,-97.1869
9255,"319, Queenston St, Winnipeg, MB, R3N 0W9",49.8686,-97.1869
9256,"319, Queenston St, Winnipeg, MB, R3N 0W9",49.8686,-97.1869
9259,"Victoria, BC",48.4267,-123.3817
9260,"Victoria, BC",48.4267,-123.3817
9261,"Victoria, BC",48.4267,-123.3817
9262,"Victoria, BC",48.4267,-123.3817
9263,"Victoria, BC",48.4267,-123.3817
9264,"Victoria, BC",48.4267,-123.3817
9268,"Victoria, BC",48.4267,-123.3817
9270,"109, Elm St, Sudbury, ON, P3C 1T3",46.49267,-80.99895
9271,"109, Elm St, Sudbury, ON, P3C 1T3",46.49267,-80.99895
9272,"109, Elm St, Sudbury, ON, P3C 1T3",46.49267,-80.99895
9273,"109, Elm St, Sudbury, ON, P3C 1T3",46.49267,-80.99895
9276,"109, Elm St, Sudbury, ON, P3C 1T3",46.49267,-80.99895
9277,"109, Elm St, Sudbury, ON, P3C 1T3",46.49267,-80.99895
9278,"234, Eglinton Avenue East, Toronto, ON, M4P 1K5",43.70849,-79.39166
9279,"234, Eglinton Avenue East, Toronto, ON, M4P 1K5",43.70849,-79.39166
9280,"234, Eglinton Avenue East, Toronto, ON, M4P 1K5",43.70849,-79.39166
9285,"234, Eglinton Avenue East, Toronto, ON, M4P 1K5",43.70849,-79.39166
9286,"234, Eglinton Avenue East, Toronto, ON, M4P 1K5",43.70849,-79.39166
9287,"234, Eglinton Avenue East, Toronto, ON, M4P 1K5",43.70849,-79.39166
9288,"234, Eglinton Avenue East, Toronto, ON, M4P 1K5",43.70849,-79.39166
9289,"234, Eglinton Avenue East, Toronto, ON, M4P 1K5",43.70849,-79.39166
9301,"234, Eglinton Avenue East, Toronto, ON, M4P 1K5",43.70849,-79.39166
9302,"234, Eglinton Avenue East, Toronto, ON, M4P 1K5",43.70849,-79.39166
9303,"234, Eglinton Avenue East, Toronto, ON, M4P 1K5",43.70849,-79.39166
9304,"234, Eglinton Avenue East, Toronto, ON, M4P 1K5",43.70849,-79.39166
9307,"234, Eglinton Avenue East, Toronto, ON, M4P 1K5",43.70849,-79.39166
9308,"234, Eglinton Avenue East, Toronto, ON, M4P 1K5",43.70849,-79.39166
9331,"234, Eglinton Avenue East, Toronto, ON, M4P 1K5",43.70849,-79.39166
9332,"234, Eglinton Avenue East, Toronto, ON, M4P 1K5",43.70849,-79.39166
9339,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9340,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.99895
9341,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.99895
9342,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9343,"19, Cedar Street, Eden Mills, ON, N0B 1P0",https://www.openstreetmap.org/?mlat=43.57734&mlon=-80.14599#map=19/43.57734/-80.14599,43.57734
9344,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9371,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9372,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9373,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9374,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9375,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9376,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9377,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9378,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9379,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9386,"702 Somerset Street W., Ottawa, Ontario, Canada",45.41074,-75.70706
9391,"1221 2 St SW, Calgary, AB T2R 0W5",51.0412,-114.0691
9392,"1221 2 St SW, Calgary, AB T2R 0W5",51.0412,-114.0691
9393,"1221 2 St SW, Calgary, AB T2R 0W5",51.0412,-114.0691
9394,"1221 2 St SW, Calgary, AB T2R 0W5",51.0412,-114.0691
9395,"1221 2 St SW, Calgary, AB T2R 0W5",51.0412,-114.0691
9396,"1221 2 St SW, Calgary, AB T2R 0W5",51.0412,-114.0691
9397,"1221 2 St SW, Calgary, AB T2R 0W5",51.0412,-114.0691
9398,"1221 2 St SW, Calgary, AB T2R 0W5",51.0412,-114.0691
9399,"1221 2 St SW, Calgary, AB T2R 0W5",51.0412,-114.0691
9406,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9407,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9412,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9413,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9414,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9416,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9417,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9418,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9419,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9420,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9421,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9422,"1221 2 St SW, Calgary, AB T2R 0W5",51.0412,-114.0691
9423,"1221 2 St SW, Calgary, AB T2R 0W5",51.0412,-114.0691
9424,"1221 2 St SW, Calgary, AB T2R 0W5",51.0412,-114.0691
9425,"1221 2 St SW, Calgary, AB T2R 0W5",51.0412,-114.0691
9426,"1221 2 St SW, Calgary, AB T2R 0W5",51.0412,-114.0691
9427,"1221 2 St SW, Calgary, AB T2R 0W5",51.0412,-114.0691
9428,"1221 2 St SW, Calgary, AB T2R 0W5",51.0412,-114.0691
9429,"1221 2 St SW, Calgary, AB T2R 0W5",51.0412,-114.0691
9430,"1221 2 St SW, Calgary, AB T2R 0W5",51.0412,-114.0691
9431,"1221 2 St SW, Calgary, AB T2R 0W5",51.0412,-114.0691
9432,"1221 2 St SW, Calgary, AB T2R 0W5",51.0412,-114.0691
9433,"1221 2 St SW, Calgary, AB T2R 0W5",51.0412,-114.0691
9434,"1221 2 St SW, Calgary, AB T2R 0W5",51.0412,-114.0691
9435,"1221 2 St SW, Calgary, AB T2R 0W5",51.0412,-114.0691
9436,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9438,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9439,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9446,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9447,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9448,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9449,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9451,"19, Cedar Street, Eden Mills, ON, N0B 1P0",43.57734,-80.14599
9455,"1221 2 St SW, Calgary, AB T2R 0W5",51.0412,-114.0691
9456,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9457,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9458,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9459,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9466,"286 James St N, Hamilton, ON L8R 2L3",43.26372,-79.86583
9467,"286 James St N, Hamilton, ON L8R 2L3",43.26372,-79.86583
9471,"280, James Street North, Hamilton, ON, L8R 2L3",43.2634455,-79.8659310
9472,"280, James Street North, Hamilton, ON, L8R 2L3",43.2634455,-79.8659310
9473,"280, James Street North, Hamilton, ON, L8R 2L3",43.2634455,-79.8659310
9474,"286 James St N, Hamilton, ON L8R 2L3",43.26372,-79.86583
9475,"286 James St N, Hamilton, ON L8R 2L3",43.26372,-79.86583
9476,"286 James St N, Hamilton, ON L8R 2L3",43.26372,-79.86583
9477,"280, James Street North, Hamilton, ON, L8R 2L3",43.2634455,-79.8659310
9478,"280, James Street North, Hamilton, ON, L8R 2L3",43.2634455,-79.8659310
9480,"280, James Street North, Hamilton, ON, L8R 2L3",43.2634455,-79.8659310
9481,"280, James Street North, Hamilton, ON, L8R 2L3",43.2634455,-79.8659310
9482,"#100-435 Beaubien Ouest Outremont (Montréal), QC  H2V 1C9",45.52601,-73.61384
9484,"286 James St N, Hamilton, ON L8R 2L3",43.26372,-79.86583
9485,"286 James St N, Hamilton, ON L8R 2L3",43.26372,-79.86583
9486,"286 James St N, Hamilton, ON L8R 2L3",43.26372,-79.86583
9487,"286 James St N, Hamilton, ON L8R 2L3",43.26372,-79.86583
9488,"286 James St N, Hamilton, ON L8R 2L3",43.26372,-79.86583
9489,"286 James St N, Hamilton, ON L8R 2L3",43.26372,-79.86583
9490,"286 James St N, Hamilton, ON L8R 2L3",43.26372,-79.86583
9492,"Halifax, NS",44.64860,-63.58595
9502,"217, Main St. N, Moose Jaw, SK",50.39227,-105.53472
9510,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9511,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9512,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9513,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9514,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9515,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9516,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9517,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9518,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9519,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9520,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9521,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9522,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9523,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9524,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9525,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9526,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9527,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9528,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9530,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9531,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9532,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9533,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9534,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9535,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9536,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9537,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9538,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9539,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9540,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9541,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9542,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9543,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9544,"280, James Street North, Hamilton, ON, L8R 2L3",43.2634455,-79.8659310
9545,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9546,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9547,"Halifax, NS",44.64860,-63.58595
9548,"280, James Street North, Hamilton, ON, L8R 2L3",43.2634455,-79.8659310
9549,"280, James Street North, Hamilton, ON, L8R 2L3",43.2634455,-79.8659310
9550,"280, James Street North, Hamilton, ON, L8R 2L3",43.2634455,-79.8659310
9551,"280, James Street North, Hamilton, ON, L8R 2L3",43.2634455,-79.8659310
9552,"Halifax, NS",44.64860,-63.58595
9553,"Halifax, NS",44.64860,-63.58595
9555,"Halifax, NS",44.64860,-63.58595
9556,"280, James Street North, Hamilton, ON, L8R 2L3",43.2634455,-79.8659310
9557,"280, James Street North, Hamilton, ON, L8R 2L3",43.2634455,-79.8659310
9558,"280, James Street North, Hamilton, ON, L8R 2L3",43.2634455,-79.8659310
9559,"280, James Street North, Hamilton, ON, L8R 2L3",43.2634455,-79.8659310
9563,"280, James Street North, Hamilton, ON, L8R 2L3",43.2634455,-79.8659310
9564,"280, James Street North, Hamilton, ON, L8R 2L3",43.2634455,-79.8659310
9579,"Toronto, Ontario, Canada",43.7180,-79.3762
9581,"Toronto, Ontario, Canada",43.7180,-79.3762
9582,"Toronto, Ontario, Canada",43.7180,-79.3762
9583,"Toronto, Ontario, Canada",43.7180,-79.3762
9584,"Toronto, Ontario, Canada",43.7180,-79.3762
9585,"Toronto, Ontario, Canada",43.7180,-79.3762
9586,"Toronto, Ontario, Canada",43.7180,-79.3762
9587,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9588,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9590,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9591,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9592,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9593,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9594,"Halifax, NS",44.64860,-63.58595
9599,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9600,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9601,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9602,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9603,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9604,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9605,"Toronto, Ontario, Canada",43.7180,-79.3762
9606,"Toronto, Ontario, Canada",43.7180,-79.3762
9607,"Toronto, Ontario, Canada",43.7180,-79.3762
9608,"Toronto, Ontario, Canada",43.7180,-79.3762
9611,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9612,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9614,"Toronto, Ontario, Canada",43.7180,-79.3762
9615,"Toronto, Ontario, Canada",43.7180,-79.3762
9616,"Toronto, Ontario, Canada",43.7180,-79.3762
9617,"Toronto, Ontario, Canada",43.7180,-79.3762
9618,"Toronto, Ontario, Canada",43.7180,-79.3762
9619,"Toronto, Ontario, Canada",43.7180,-79.3762
9620,"Toronto, Ontario, Canada",43.7180,-79.3762
9621,"Toronto, Ontario, Canada",43.7180,-79.3762
9623,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9624,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9626,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9627,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9628,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9629,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9630,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9631,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9632,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9637,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9638,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9639,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9641,"211 Wellington St, Kingston, ON K7K 2Y6",44.2326094,-76.4820240
9647,"175 Perry Street, Port Perry, On",44.10506,-78.94449
9651,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9652,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9653,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9654,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9655,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9656,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9657,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9658,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9659,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9660,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9661,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9662,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9663,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9664,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9665,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9666,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9667,"22 Adelaide Street W, Toronto, ON M5H 4E3",43.65056,-79.37950
9668,"916 Queen St E, Toronto, ON M4M 1J5",43.66075,-79.34206
9669,"5440, Spring Garden Road, Downtown Halifax, Nova Scotia, B3J 1E9, Canada",44.64283,-63.57529
9671,"1 Market Square, Saint John, NB E2L 4Z6",45.27321,-66.06472
9672,"333A Adelaide St E, Toronto, ON M5A 1N2",43.65178,-79.36925
9683,"Toronto, Ontario, Canada",43.7177,-79.3762
9684,"Toronto, Ontario, Canada",43.7180,-79.3762
9685,"Toronto, Ontario, Canada",43.7180,-79.3762
9686,"Toronto, Ontario, Canada",43.7180,-79.3762
9697,"56 Front St, Gagetown, NB E5M 1A1",45.78352,-66.14370
9703,"Toronto, Ontario, Canada",43.7180,-79.3762
9704,"Toronto, Ontario, Canada",43.7180,-79.3762
9705,"Toronto, Ontario, Canada",43.7180,-79.3762
9706,"Toronto, Ontario, Canada",43.7180,-79.3762
9708,"Toronto, Ontario, Canada",43.7180,-79.3762
9710,"Toronto, Ontario, Canada",43.7180,-79.3762
9711,"Toronto, Ontario, Canada",43.7180,-79.3762
9712,"Toronto, Ontario, Canada",43.7180,-79.3762
9714,"Toronto, Ontario, Canada",43.7180,-79.3762
9715,"Toronto, Ontario, Canada",43.7180,-79.3762
9716,"Toronto, Ontario, Canada",43.7180,-79.3762
9721,"Toronto, Ontario, Canada",43.7180,-79.3762
9722,"Toronto, Ontario, Canada",43.7180,-79.3762
9723,"Toronto, Ontario, Canada",43.7180,-79.3762
9724,"280, James Street North, Hamilton, ON, L8R 2L3",43.2634455,-79.8659310
9725,"Toronto, Ontario, Canada",43.7180,-79.3762
9728,"Toronto, Ontario, Canada",43.7180,-79.3762
9729,"Toronto, Ontario, Canada",43.7180,-79.3762
9730,"Toronto, Ontario, Canada",43.7180,-79.3762
9732,"Toronto, Ontario, Canada",43.7180,-79.3762
9733,"Toronto, Ontario, Canada",43.7180,-79.3762
9734,"Toronto, Ontario, Canada",43.7180,-79.3762
9735,"Toronto, Ontario, Canada",43.7180,-79.3762
9736,"Toronto, Ontario, Canada",43.7180,-79.3762
9747,"280, James Street North, Hamilton, ON, L8R 2L3",43.2634455,-79.8659310
9771,"Toronto, Ontario, Canada",43.7180,-79.3762
9772,"Toronto, Ontario, Canada",43.7180,-79.3762
9773,"Toronto, Ontario, Canada",43.7180,-79.3762
9806,"Provincial Archives, 23 Dineen Dr, Fredericton, NB E3B 3X9",45.94874,-66.64300
9818,"229 E Georgia St, Vancouver, BC V6A 1Z6",49.282829,-123.120458
9822,"229 E Georgia St, Vancouver, BC V6A 1Z6",49.282829,-123.120458
9824,"229 E Georgia St, Vancouver, BC V6A 1Z6",49.282829,-123.120458
9825,"229 E Georgia St, Vancouver, BC V6A 1Z6",49.282829,-123.120458
9826,"229 E Georgia St, Vancouver, BC V6A 1Z6",49.282829,-123.120458
9827,"229 E Georgia St, Vancouver, BC V6A 1Z6",49.282829,-123.120458
9829,"229 E Georgia St, Vancouver, BC V6A 1Z6",49.282829,-123.120458
9830,"229 E Georgia St, Vancouver, BC V6A 1Z6",49.282829,-123.120458
9831,"229 E Georgia St, Vancouver, BC V6A 1Z6",49.282829,-123.120458
9835,"1060 King St W, Hamilton, ON L8S 1L7, Canada",43.26125,-79.90765
9836,"350 King St W, Toronto, ON M5V 3X2, Canada",43.64672,-79.39053
9838,"5440 Spring Garden Rd, Halifax, NS B3J 1E9",44.64283,-63.57529
9842,"229 E Georgia St, Vancouver, BC V6A 1Z6",49.282829,-123.120458
9844,"229 E Georgia St, Vancouver, BC V6A 1Z6",49.282829,-123.120458
9846,"229 E Georgia St, Vancouver, BC V6A 1Z6",49.282829,-123.120458
9847,"229 E Georgia St, Vancouver, BC V6A 1Z6",49.282829,-123.120458
9848,"229 E Georgia St, Vancouver, BC V6A 1Z6",49.282829,-123.120458
9850,"229 E Georgia St, Vancouver, BC V6A 1Z6",49.282829,-123.120458
9851,"229 E Georgia St, Vancouver, BC V6A 1Z6",49.282829,-123.120458
9853,"229 E Georgia St, Vancouver, BC V6A 1Z6",49.282829,-123.120458
9854,"229 E Georgia St, Vancouver, BC V6A 1Z6",49.282829,-123.120458
9856,"229 E Georgia St, Vancouver, BC V6A 1Z6",49.282829,-123.120458
9860,"229 E Georgia St, Vancouver, BC V6A 1Z6",49.282829,-123.120458
